date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:28:15	59701/59701	---M--	200	added ('OK')	image/jpeg	etag:%22DBTFfoHt7BRk99w2vDngYzpxTe2RGm7qscaED7M2N2M%22	https://bestfriends.org/sites/default/files/styles/hero_desk/public/2022-10/ColleenPets7049-banner_0.jpg?itok=_XqnB3VM	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/hero_desk/public/2022-10/ColleenPets7049-banner_0436b.jpg	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:16	762556/762556	---M--	200	added ('OK')	application/pdf	etag:%2263924d45-ba2bc%22	https://bestfriends.org/sites/default/files/2022-12/_Que__769__debo_hacer_si_encuentro_gatitos_2_0.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/_Que__769__debo_hacer_si_encuentro_gatitos_2_0.pdf	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:16	73911/73911	---M--	200	added ('OK')	image/jpeg	etag:%22FRHroihyJN93Y5zs1naMJ1IKGQXS0HfAc2l54dU+oBA%22	https://bestfriends.org/sites/default/files/2022-10/5050_image__left_voluntario.jpg	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-10/5050_image__left_voluntario.jpg	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:16	3214597/3214597	---M--	200	added ('OK')	image/jpeg	etag:%22C7MqSgF2Y4flKvKmUYYgmU2bWGGY3fNBvzbCRx81Ui0%22	https://bestfriends.org/sites/default/files/2022-10/DonutKebabWaffleLove1409sak.jpg	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-10/DonutKebabWaffleLove1409sak.jpg	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:16	67349/67349	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:16%20GMT	https://bestfriends.org/es/esta-temporada-de-gatitos	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/esta-temporada-de-gatitos	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:16	67349/67349	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:16%20GMT	https://bestfriends.org/es/esta-temporada-de-gatitos	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/esta-temporada-de-gatitos	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:17	155652/155652	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%2263e55dd8-26004%22	https://bestfriends.org/sites/default/files/js/js_8IV-0M95qvt0ZCl3JVdMWpFbGMCzClVTnfJtED2PdT4.js	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/js/js_8IV-0M95qvt0ZCl3JVdMWpFbGMCzClVTnfJtED2PdT4.js	(from https://bestfriends.org/es/salva-mascotas/servir-como-voluntario)
22:28:19	101666/101666	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221677122897%22	https://bestfriends.org/es/historias/recursos/e,r.href	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/historias/recursos/e,r.href	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:19	67373/67373	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:19%20GMT	https://bestfriends.org/es/node/382936	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/node/382936	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:19	72121/72121	---M-Z	200	added ('OK')	text/css	etag:W/%2263f6848b-119b9%22	https://bestfriends.org/sites/default/files/css/css__DKsMOvIkKj90W20efcQ4XR9TVNvx6Jn7mwjkD9zPEY.css	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/css/css__DKsMOvIkKj90W20efcQ4XR9TVNvx6Jn7mwjkD9zPEY.css	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:19	67237/67237	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:19%20GMT	https://bestfriends.org/node/378610	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/node/378610	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:20	96136/96136	---M--	200	added ('OK')	image/jpeg	etag:%22D0uALoRBcrOqFKV2q0Ss9xH+fAdX6bD6Ca33haruSBg%22	https://bestfriends.org/sites/default/files/styles/story_desktop_1920x1230_/public/story_images/OgdenClinicBrittany2483sak.jpg?h=72426d68&itok=KaBeEbY6	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/story_desktop_1920x1230_/public/story_images/OgdenClinicBrittany2483saka3ff.jpg	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:20	11620/11620	---M--	200	added ('OK')	image/jpeg	etag:%222hxBI3vpR3BvPJ11XbDJF5aM1FRIn2tNXgN7bG2fe/s%22	https://bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/EarthaKIt_Amber-Ike794A2455_LF-1124x554.jpg?itok=c_Ybb5x5	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/EarthaKIt_Amber-Ike794A2455_LF-1124x554e65d.jpg	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:20	18708/18708	---M--	200	added ('OK')	image/jpeg	etag:%22rrrrs2QiD+7p+l2xLBh01ZIKhcmuabwXOXyKKIZWSyE%22	https://bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/GokuUziMontesIreneBenavides_LF_3909_1124x554.jpg?itok=-BKf6YhF	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/GokuUziMontesIreneBenavides_LF_3909_1124x554c9ec.jpg	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:20	16887/16887	---M--	200	added ('OK')	image/jpeg	etag:%22+hPMB3wB+f4lQsBi8Hn5kjMnQD5kObmT9BnkpzCpfRg%22	https://bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/GregMacyOTatoe_MirichFamily_LF_794A9537-1124x554.jpg?itok=HwrKUZkE	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/GregMacyOTatoe_MirichFamily_LF_794A9537-1124x554dacd.jpg	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:21	15031/15031	---M--	200	added ('OK')	image/jpeg	etag:%22RNpzfIu+0q42xy+aJQa9cPNiUfxHq010kF9osVWDLo0%22	https://bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/AnchovyAdobadaLidiaShapiro_LF_794A1153-1124x554.jpg?itok=iyn8aiI7	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/AnchovyAdobadaLidiaShapiro_LF_794A1153-1124x554d494.jpg	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:21	11660/11660	---M--	200	added ('OK')	image/jpeg	etag:%22LaqZEPO7q1hR9sanl+fu4qB3D8LGes7HxYjxFeFQd3E%22	https://bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/BenLDSMissionaryVolunteer1437sak-1124x554.jpg?itok=zt5-c_lG	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_small_mobile/public/image/BenLDSMissionaryVolunteer1437sak-1124x554a669.jpg	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:21	143521/143521	---M-Z	200	added ('OK')	text/html	etag:W/%221677120013%22	https://bestfriends.org/sanctuary/about-sanctuary/best-friends-animal-clinic/public-services	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sanctuary/about-sanctuary/best-friends-animal-clinic/public-services.html	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:23	90233/90233	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:28:23%20GMT	https://bestfriends.org/es/historias/nuestras-prioridades/servicios-de-esterilizacion	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/historias/nuestras-prioridades/servicios-de-esterilizacion.html	(from https://bestfriends.org/es/historias/recursos/esterilizacion)
22:28:23	67305/67305	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:23%20GMT	https://bestfriends.org/es/node/378399	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/node/378399	(from https://bestfriends.org/es/la-red-de-socios)
22:28:23	206174/206174	---M--	200	added ('OK')	image/jpeg	etag:%22J8TZA2rnXCVfc8PCMvOipH90umi+6D2fh2x45wFgaFA%22	https://bestfriends.org/sites/default/files/2022-10/Lola_RosemaryStribling_LF_IMG_6605_social.jpg	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-10/Lola_RosemaryStribling_LF_IMG_6605_social.jpg	(from https://bestfriends.org/es/la-red-de-socios)
22:28:24	68767/68767	---M-Z	200	added ('OK')	text/css	etag:W/%2263f67680-10c9f%22	https://bestfriends.org/sites/default/files/css/css_LRzk_qUp25NH-0XSTrUwz29dcL9jizD3FrdhDQ81ytk.css	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/css/css_LRzk_qUp25NH-0XSTrUwz29dcL9jizD3FrdhDQ81ytk.css	(from https://bestfriends.org/es/la-red-de-socios)
22:28:24	67237/67237	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:24%20GMT	https://bestfriends.org/node/378610	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/node/378610	(from https://bestfriends.org/es/la-red-de-socios)
22:28:24	119154/119154	---M--	200	added ('OK')	image/jpeg	etag:%22FVVOkJUYstarVZCnoT2yFRVuW/6Gzk0e+DZ0cI7nIMw%22	https://bestfriends.org/sites/default/files/styles/image_mobile_square/public/image/Lola_RosemaryStribling_LF_IMG_6605.jpg?h=77f380a3&itok=2gvTwmHc	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_mobile_square/public/image/Lola_RosemaryStribling_LF_IMG_6605218b.jpg	(from https://bestfriends.org/es/la-red-de-socios)
22:28:26	160133/160133	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:28:26%20GMT	https://bestfriends.org/northwest-arkansas/adopt	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/northwest-arkansas/adopt.html	(from https://bestfriends.org/es/la-red-de-socios)
22:28:26	183062/183062	---M-Z	200	added ('OK')	text/html	etag:W/%221677121495%22	https://bestfriends.org/adopt/adoptable-pets-los-angeles	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/adopt/adoptable-pets-los-angeles.html	(from https://bestfriends.org/es/la-red-de-socios)
22:28:27	155729/155729	---M-Z	200	added ('OK')	text/html	etag:W/%221677121535%22	https://bestfriends.org/atlanta/adopt	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/atlanta/adopt.html	(from https://bestfriends.org/es/la-red-de-socios)
22:28:27	88278/88278	---M-Z	200	added ('OK')	text/html	etag:W/%221677121263%22	https://bestfriends.org/new-york-city/adopt	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/new-york-city/adopt.html	(from https://bestfriends.org/es/la-red-de-socios)
22:28:29	155990/155990	---M-Z	200	added ('OK')	text/html	etag:W/%221677122907%22	https://bestfriends.org/houston/adopt	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/houston/adopt.html	(from https://bestfriends.org/es/la-red-de-socios)
22:28:29	183143/183143	---M-Z	200	added ('OK')	text/html	etag:W/%221677121388%22	https://bestfriends.org/salt-lake-city/adopt/adoptable-pets-salt-lake-city	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/salt-lake-city/adopt/adoptable-pets-salt-lake-city.html	(from https://bestfriends.org/es/la-red-de-socios)
22:28:31	101673/101673	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221677122909%22	https://bestfriends.org/es/cuidado-de-mascotas/e,r.href	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/cuidado-de-mascotas/e,r.href	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:31	67349/67349	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:31%20GMT	https://bestfriends.org/es/node/378987	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/node/378987	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:31	167313/167313	---M--	200	added ('OK')	image/jpeg	etag:%22JHYBFJeqjUX4y/1qlzeyR8k2K4lqhxctrUSdztMX9sE%22	https://bestfriends.org/sites/default/files/2022-11/Q16Litter_CamilaRamos_LF_3076_social.jpg	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-11/Q16Litter_CamilaRamos_LF_3076_social.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:32	34188/34188	---M-Z	200	added ('OK')	text/css	etag:W/%2263f64f71-858c%22	https://bestfriends.org/sites/default/files/css/css_vGKzeF2-RIHrWVRY0525vIN7Qq1Cjyo1SVwuiN4yJ5k.css	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/css/css_vGKzeF2-RIHrWVRY0525vIN7Qq1Cjyo1SVwuiN4yJ5k.css	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:32	85119/85119	---M-Z	200	added ('OK')	text/css	etag:W/%2263f6a628-14c7f%22	https://bestfriends.org/sites/default/files/css/css_fRSjv6npM1izUyjNi7f7yUyloaPuqsi2wD4WX5gMibc.css	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/css/css_fRSjv6npM1izUyjNi7f7yUyloaPuqsi2wD4WX5gMibc.css	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:32	67237/67237	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:32%20GMT	https://bestfriends.org/node/378610	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/node/378610	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:32	54028/54028	---M--	200	added ('OK')	image/jpeg	etag:%22VEa9PMfHbEE+BL8ANN8Gx0dvuMbXk7Xn6lXQaXN6RAk%22	https://bestfriends.org/sites/default/files/styles/image_mobile_square/public/image/Q16Litter_CamilaRamos_LF_3076_0.jpg?h=e05e2966&itok=tQtZyifW	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/image_mobile_square/public/image/Q16Litter_CamilaRamos_LF_3076_0baaa.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:33	21607/21607	---M--	200	added ('OK')	image/jpeg	etag:%22PRmgS/vKIUAxreMyxlZDKdrvlMhUnpTYIoodUiWSy2I%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/Pumba1946LF.jpg?h=b4e301e9&itok=nrVb9aEV	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/Pumba1946LFa7e2.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:33	249292/249292	---M--	200	added ('OK')	application/pdf	etag:%2263e155b9-3cdcc%22	https://bestfriends.org/sites/default/files/2023-02/234091_Found_Kitten_SP_EN_rc.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2023-02/234091_Found_Kitten_SP_EN_rc.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:33	23276/23276	---M--	200	added ('OK')	image/jpeg	etag:%22QtRt6f931Bk1EA0afMdUT9ybeyuVYgZbCcXwr/6BuuM%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/EarthaKIt794A2369_LF.jpg?h=b4e301e9&itok=PxrJmS-A	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/EarthaKIt794A2369_LF1b53.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:34	4467657/4467657	---M--	200	added ('OK')	application/pdf	etag:%2263925347-442bc9%22	https://bestfriends.org/sites/default/files/2022-12/Esterilizacio__769_n_1.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/Esterilizacio__769_n_1.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:34	439762/439762	---M--	200	added ('OK')	application/pdf	etag:%22639253ef-6b5d2%22	https://bestfriends.org/sites/default/files/2022-12/Vacunas_y_Microchips_3.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/Vacunas_y_Microchips_3.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:34	24466/24466	---M--	200	added ('OK')	image/jpeg	etag:%22s5J26cGSd36ecMkISxE7CzuM2CSeBfs0FpFxJsMOjac%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/FinneganDrChrissy4743MW.jpg?h=b4e301e9&itok=_-k_19M2	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/FinneganDrChrissy4743MW4bcf.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:35	28826/28826	---M--	200	added ('OK')	image/jpeg	etag:%229/mR20ws+ZR0VwTCkjuIePBVD83AzHjhGXAZ7ZzGGo4%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/Sushi_Rowan_NickLaresBeatricePerez_LF_794A1717.jpg?h=b4e301e9&itok=q7My_vgO	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/Sushi_Rowan_NickLaresBeatricePerez_LF_794A171711ab.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:35	472682/472682	---M--	200	added ('OK')	application/pdf	etag:%226392539b-7366a%22	https://bestfriends.org/sites/default/files/2022-12/FIV_5.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/FIV_5.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:35	2747156/2747156	---M--	200	added ('OK')	application/pdf	etag:%22639252de-29eb14%22	https://bestfriends.org/sites/default/files/2022-12/Adopta_4.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/Adopta_4.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:35	27161/27161	---M--	200	added ('OK')	image/jpeg	etag:%22rHnoZ3A1wTATvU/0M0UimSGgJiuACdhVCtjaKG7/ti4%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/Boulder-IMG_5694-LF_0.jpg?h=b4e301e9&itok=xN4HLRRF	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/Boulder-IMG_5694-LF_00076.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:36	28976/28976	---M--	200	added ('OK')	image/jpeg	etag:%22fyWez6h4BmyY1wEGZpFdVkQGlz942VV4kikCQ0I+xg8%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/SophiePets0972sak.jpg?h=b4e301e9&itok=y3qKDGBh	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/SophiePets0972sakeed0.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:36	1501428/1501428	---M--	200	added ('OK')	application/pdf	etag:%22639251d1-16e8f4%22	https://bestfriends.org/sites/default/files/2022-12/10_razones_para_adoptar_un_perro_6.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/10_razones_para_adoptar_un_perro_6.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:36	298216/298216	---M--	200	added ('OK')	application/pdf	etag:%226392525c-48ce8%22	https://bestfriends.org/sites/default/files/2022-12/223475_bilingual_foster.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2022-12/223475_bilingual_foster.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:37	22894/22894	---M--	200	added ('OK')	image/jpeg	etag:%22XO6S/zywQTm9J6e4mAmPJJsTfRXLrCA033xpRgB11xY%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/BooEricMegSedrakyan-LF-9I9A7156.jpg?h=b4e301e9&itok=KZ3hKoK2	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/BooEricMegSedrakyan-LF-9I9A71566860.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:37	58839/58839	---M--	200	added ('OK')	application/pdf	etag:%2263c0608f-e5d7%22	https://bestfriends.org/sites/default/files/2023-01/223991_Community_cat_flyer_rc.pdf	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/2023-01/223991_Community_cat_flyer_rc.pdf	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:37	23679/23679	---M--	200	added ('OK')	image/jpeg	etag:%22gfhVGHJ8L9X6SmO0QJuq87atLWNRFYzQrPoNl16ufCk%22	https://bestfriends.org/sites/default/files/styles/max_350x350/public/card/PVACOutsideCats5004sak.jpg?h=b4e301e9&itok=B5FDSrwL	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/max_350x350/public/card/PVACOutsideCats5004sakabe1.jpg	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:37	137161/137161	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%2263e531a5-217c9%22	https://bestfriends.org/sites/default/files/js/js_LnqTY5XeguV6amEQMf0vxRtGFSvMqWYNNOdsOcSY2UE.js	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/js/js_LnqTY5XeguV6amEQMf0vxRtGFSvMqWYNNOdsOcSY2UE.js	(from https://bestfriends.org/es/cuidado-de-mascotas/informa)
22:28:39	101655/101655	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%221677122917%22	https://bestfriends.org/es/historias/feature/e,r.href	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/historias/feature/e,r.href	(from https://bestfriends.org/es/historias/feature/haz-encontrado-gatitos)
22:28:40	67401/67401	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:39%20GMT	https://bestfriends.org/es/node/423836	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/node/423836	(from https://bestfriends.org/es/historias/feature/haz-encontrado-gatitos)
22:28:40	70376/70376	---M-Z	200	added ('OK')	text/css	etag:W/%2263f64e9b-112e8%22	https://bestfriends.org/sites/default/files/css/css_EmKyiKYAj8YQvwagPR22iXpg_4grvxvQRnTm3CQeWzM.css	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/css/css_EmKyiKYAj8YQvwagPR22iXpg_4grvxvQRnTm3CQeWzM.css	(from https://bestfriends.org/es/historias/feature/haz-encontrado-gatitos)
22:28:40	67237/67237	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:28:40%20GMT	https://bestfriends.org/node/378610	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/node/378610	(from https://bestfriends.org/es/historias/feature/haz-encontrado-gatitos)
22:28:40	71410/71410	---M--	200	added ('OK')	image/jpeg	etag:%226hOtB92H7m6gRi6Ucq0WL9OB4jXVeJ67o1AMiEWCg6M%22	https://bestfriends.org/sites/default/files/styles/story_desktop_1920x1230_/public/story_images/Litter-H29292LF_1124x554.jpg?h=7a12350d&itok=w37jqoEN	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/sites/default/files/styles/story_desktop_1920x1230_/public/story_images/Litter-H29292LF_1124x554cd1b.jpg	(from https://bestfriends.org/es/historias/feature/haz-encontrado-gatitos)
22:28:42	92135/92135	---M-Z	200	added ('OK')	text/html	etag:W/%221677122920%22	https://bestfriends.org/es/historias/nuestras-prioridades/proteccion-de-los-gatos-de-la-comunidad	D:/My%20Backups/Archivos%20de%20trabajo/Categorias/Cat-%20-%20Admin/Fundacion/bestfriends.org/es/historias/nuestras-prioridades/proteccion-de-los-gatos-de-la-comunidad.html	(from https://bestfriends.org/es/historias/feature/haz-encontrado-gatitos)
